tx_hash,from,to,gas_used,gas_price,transaction_fee,block_number,block_size,block_gas_used,gas_efficiency,block_interval,throughput,latency,tx_size,avg_gas_price_gwei,timestamp,relative_time
ad088f5819b8dc9cae18b42512159a0e30a83c8e43b6c1182983b25ba9abf733,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7647,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:55,472.0
c8487645b7db5693cc68129bda0e84e682b5a15e0961e63b1c38b446b9f35f97,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7648,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:55,472.0
a8e912446b10e1d33d92fc9841fb5583dad8e8d36e5d589ea8dd03febcd97b0e,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7649,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:55,472.0
f35bcd0b4b541c1748697dad21aa3b29b76047b05bf04462b15827c69f01a1c1,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7650,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:55,472.0
225c3ca33d9d35fc2a6f8ea883709e0647bca3832ed362ed15e00bd50ac19332,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7651,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:55,472.0
c4cab5df443a675d04f75e7cfebe67056d13a56d7de86c380be3f8ce7dcbdba7,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7652,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:55,472.0
4a82446203cec2170b5132f2b340adcc79b86af29053a0042da0b189feee29bd,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7653,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:55,472.0
2d4fdcf1907ed24720e151cf78b415d7f22c8f9332410efbb3f78e1811c7288b,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7654,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:55,472.0
bb554a04bcdcc6e4ce718c5174fc11d6648f5ce5a12e36db1d6c758922086065,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7655,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:55,472.0
6d95034adbf8050bf7363baad78a378429a1535bbabf41a9a19d4983f3f35afc,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7656,693,21368,0.3178827651099565,1,1,1.0,693.0,1e-08,2025-03-07 15:55:56,473.0
e45e6604f3034c899ce92d8ad15d056a6fab31cadfdd6cc76855cd5d397f1962,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7657,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
0d6488a709c78b1af2a4f8d051b033bc556f733315566178db00197ce2977ea8,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7658,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
62c06534efbaec0deb4cd26a59cf7e91403234ef0b7ce39d5b92737ccd55adb0,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7659,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
9aef782a5c47c516fea0c6605cadeb5406e454cf325cde7a3253e233e08ac325,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7660,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
586d84f26b2cdcede62c3cd4eb4b61097689a4cd81f34e8f3e780a6c69c47f11,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7661,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
d01b242477f28cd50e499cc9b9e1583aa11bdf1fbb8c7130c6e164496de866c9,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7662,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
98d0cec11b7c4d68ec3f561131a19f03045f43d35e3ac8dbcbff1a0a7b147925,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7663,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
817d3f10d56d359d8c8fb55590c0d6d9ad35de7ff461aaa5653a50635e0a3427,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7664,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
99d652859ddae27adbe16030f80adf099880c560b3ebf305833c4c347d7d554c,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7665,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
1aabfb04c0e37d6af71965e5e52b07fd27e3d33a441815861f4b68787fba61c5,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7666,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
83b2090962d29c2a36e005247ed7dd91371a55d5f2d9ce85f9dedcbc7b4650a2,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7667,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
834c9bbcfaa3c1ded2852b71633570b92912f726397cbecb14a1ba1a58edc82a,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7668,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
ef752bc93cbed7b389578e5cde6a4de33bccc62a9a278c2178079c0426291932,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7669,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
ce31fb29d25ecec8e4de7e09af8f62fe735e49bb57de61b3c1476d7936f613fb,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7670,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
f5419bc7c389e878ddaee45942dfb776ca49b87ea3f0ffa3adedf84646a65bc4,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7671,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:56,473.0
0e31b3191a01d986239c6871fdc4962472721b01f74bd64e724ee1e176ed9442,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7672,693,21368,0.3178827651099565,1,1,1.0,693.0,1e-08,2025-03-07 15:55:57,474.0
1cb44b2b0362650fb92880d74cc6eec9bc1524da7bae48c7ce776d093cef9cb7,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7673,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
5884006db429f3025a4c96aecc2638de2a143f97806268fe75c41b7c400a8737,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7674,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
ea369461a09f20b7cdaa88ba35e0e76eebb963c13a2af7daeb2e7ec6b72eb364,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7675,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
3ec84879e6f5abbea92306c89faad978e4ace63c053c95119e35ef9c81542a93,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7676,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
1232e13ccce7a96cd54746ca9ddee65fc67cc1f9e2cb7b98390b02e4693e458a,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7677,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
966ed05179bf130272e6af14ff9091844e987299fa855448fbcf09f980370e7e,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7678,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
03cce380f3d52e9d20c857545932452e1565dbd845a5872b5efc62dc7e4490ad,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7679,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
e977db8d5b6ce7c240bce7ac8965df110c1be7f3eec91ea65c59a501ab04c0b5,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21344,10,213440,7680,693,21344,0.3175257271858345,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
ed792e126d704d81c7709bca2b8f90e593ba98ce845326faab19257fc2939728,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7681,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
120754b0966d12fdbd4c288fa6f75411f08aa103da96809075089a1ead6772d4,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7682,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
c7b43b4d98554ec96601fde1e02cdb29c6287c98e7d511789e99117a86647b89,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7683,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
86a612c3632ca4ca2a712e840d8239c65ce1110b65fe71dc4050f3778c8b6550,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7684,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
6ee662d180f455d7399105cba53b5ff685eb7b3f656f8c28567333936da185d1,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7685,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
498bc17a533b70aabe2d0592f5f103e126facfddfb0f177a9c1cdb7c581194ff,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7686,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
2366375ca24a0655fb9b1f06d022b5eb2479dcccd5fd3453c49349b3d2439cae,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7687,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:57,474.0
923dc5ff242688481463be700b83c2635c59d438b885641fab36f63abf87b310,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7688,693,21356,0.3177042461478955,1,1,1.0,693.0,1e-08,2025-03-07 15:55:58,475.0
493bea7ec1afc27836021ab1d6f34489e819cbfac62579c9ca35e0ac0d9c245b,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7689,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
2d20302525e9596ca27efb67f6b13d0e4697d85a9ccf4cb57a942325025a731f,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7690,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
e84fe642c185878e8622594f9895b2158e7f2ee51890df3adbe54ccfe303f19f,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7691,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
c25779c4978b0c014a2cc7086143bf9352fe7730d34cbc7b0696514e10137a1c,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7692,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
25dc89e602cefaf1dc66f162bef68bf14d871e13583989838db8bb6ef276b886,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7693,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
b3b2ce2b93f43e1981a770787c02191ed4b1c928e4a6a86a857beb34205fbbe2,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7694,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
90d96c8ec7bace7162d93a7004e2ceb34d63b350a83c5967ee3a2ba023c68139,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7695,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
b2f5d2d657dff269256224aa27435c3f371b4ec3694bf10ea3fef480d4be6717,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7696,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
a12608c682cedd942cb96a3d26d2f385f379883cc3ad5017d29917659932efbb,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7697,692,21368,0.3178827651099565,0,1,0.0,692.0,1e-08,2025-03-07 15:55:58,475.0
8036850fa320facb408f0c3603ba32121400c0e8565032d90f145a95e7a4abbb,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7698,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
49e53d5b551ba110d9c0f0b9e771d88b0f4e4d70332d4fdc2ff1b2d9fdd6e588,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7699,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
090fe2788191a92bc7ba7440ef1a9d87fe632a3199b9eefd05555a5bd96fcc19,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7700,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
615a8def671b21b906e9cdecfe989b6d53136db720b958f4554eb32921bb5ee0,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7701,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
c1e3f8e8eccfe4b2e31fc46dd804de833515784c7fd1863975a79b240f10a274,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7702,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:58,475.0
67495c12a31196e46041782a862a85552de72d1d2f0f6a8612570f52a47c2357,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7703,693,21368,0.3178827651099565,1,1,1.0,693.0,1e-08,2025-03-07 15:55:59,476.0
d74ff3c6246abdbb0d0809db11dd755e538a38ed038a7647ae10a4bde2ef6551,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7704,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
8a19dd0b4fa5a192832dddd758f3fb3822604b3f74c20d69b37d24fe6953afcd,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7705,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
939adae4b00c0b6a3a922ba959e7c30a911cc6a93143bf507634e7c726ebba8d,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7706,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
572c141c0056ae1a5bb5dfc268087eee9240f855feb6fcd791cac9b78d220c77,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7707,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
91e853751d05bac306efae4ff74f6984864c010f5511efa00c3386a834a534f9,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7708,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
326c196d1718343d7eb7f05e43927a4f97bb49a0ad9c4b68501220ded114d72a,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7709,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
8a1e507808299bd828166ae11849c76328423ce06f466b6a85f028bdfe82d57f,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7710,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
257f1c63aeb3c2b4cbb7f3f8a4ab28262f0ef80ac403899a9e49e635cc235f4d,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7711,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
c90c32cd2004f78e06164171616fd28cb8fce250bd39d2e26fbc64cc90f78d0e,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7712,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
74a0e160eca0b071b5e934380e2c4c0ec0a62c7fdc3589eadc7f4051da8df71f,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7713,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
d4057c7f0829a0fbd0c9edd0c9b5aea2dd3d0a2b616e87f500ca236ab026a458,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7714,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
eec2c0f5f188f9d3c727de81f8fefacd1239c14d7b75581673ad637a615b2e69,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7715,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
4119824ba57ef4e0a9073f2e6c44bd3436cd9690c77fc225d85f5a8187d9837f,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7716,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
75a032749510b8a2c004adfe54a08997b0d367a72de57206cb1df93936bae4a8,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7717,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
24e939b172f9965720e9057a57a758db0066d6e76266411368b46fd5904418a8,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7718,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:55:59,476.0
7e02afeb4647642b3e1bf03e1d0bb4852dee5a79be4253818c75fb46e65c8942,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7719,693,21368,0.3178827651099565,1,1,1.0,693.0,1e-08,2025-03-07 15:56:00,477.0
3eddc658d26b2191c13550b539cfc15f15faec3e4f4634c2e782c5a291d2dae3,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7720,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:56:00,477.0
0bc6645792e64de4e02610385b47a96807f0b5757840cdb79481196967cdf344,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7721,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:56:00,477.0
e27b152b72f80456a150e04165d6d6359b2852443ea4986d9c69d60d1ee44655,0x8509423B027D8331A7EB3b33Efbd0071a9385686,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7722,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:56:00,477.0
42bf6445451e45179a7f3b2d060e1c358cfe4b35318708163e95b16d31d47223,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7723,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:56:00,477.0
a72cb828066743dd529ddaff6cb217b4e5249d4453c641769a010fcf725e665a,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7724,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:56:00,477.0
8ebe27d1336ed1f2659cf179840a3b03a9e188085764deb04d8d4f35851eb927,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7725,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:56:00,477.0
06b84bc735baf6ccea49ed6f231c8b52c9a60167fb45f83d7a2d8d5f29c1a1de,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21356,10,213560,7726,693,21356,0.3177042461478955,0,1,0.0,693.0,1e-08,2025-03-07 15:56:00,477.0
3bcdc58a2a625e9da8e9dbfa3e1f107b104a20a436a456d7b9cb6d633a4fc677,0xA4583c956148dD55A441EaF573A9d5cC7aA6fb04,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7727,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:56:00,477.0
73fd5b60bb8112768bcbd2ec8f454b30104e0b32dcf4cf19b77a9eafae04d9af,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7728,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:56:00,477.0
ae11f69ceb193d5ff652bd94b1b540eddd35dc3c3b04a486a7bd12917add3d19,0xd772Dfd5758D27AC1E67ee8F13F82f6AB2842115,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7729,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:56:00,477.0
d348255cb0b44a71f8c426edec32a85852973b6bb7e62e94ab25b29de3a9e11a,0x988fb2e6FC08b79cB7bcAFC810937C1DE4673a25,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7730,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:56:00,477.0
a3ffa04beae8e19715c22e2ad1948c5a7a2c99241b3416886d4cc9e9aed61062,0x5BD22d3Ba0D84eb4B1e5fEb2B1F36219a681AC71,0x629739ff45aEcff36eAefe9db59F59329eE0b154,21368,10,213680,7731,693,21368,0.3178827651099565,0,1,0.0,693.0,1e-08,2025-03-07 15:56:00,477.0
