User_ID,Application_Type,Signal_Strength,Latency,Required_Bandwidth,Allocated_Bandwidth,Resource_Allocation,x_coordinate,y_coordinate
6095,4,-43.55014799932059,43.3458953928229,5999.493919510763,6298.899708511221,79.39632271186183,10.686283575624216,37.16018169457374
6096,4,-64.19484219896268,25.27616758425264,4099.889810877907,4402.381082101288,79.08144751548805,-1.224048164422186,-22.22332362920517
6097,4,-70.06860271959516,19.55845366795054,3499.407124531648,3800.17587457106,80.50804394353307,16.400541037745484,5.79899005862741
6098,4,-41.61992002717183,46.685422556964,6298.89979435246,6600.182915040311,80.41872921305149,24.888888101373396,-32.95295027015136
6099,4,-68.5684853574605,16.930920136025016,3399.434008974758,3700.602106696409,79.63090140831979,4.731270283997517,14.442044521043982
6100,4,-46.53620055313933,44.11750076787733,5799.209332204154,6098.393847395876,78.44018054180124,27.594235293336467,-27.613369583201617
6101,4,-70.82991005718044,18.343063575320155,3400.3748346030275,3698.425736129568,81.4228489969208,-9.906089172703162,13.220665277926898
6102,4,-53.077588645738,34.39442250834148,5001.390147868588,5299.405117130135,78.77114826982674,-5.325275247370982,-29.900586407036073
6103,4,-71.82047902287364,18.749250272081067,3201.628169377758,3499.2531899809605,79.94357246004951,-7.130243754235565,15.295975970433147
6104,4,-66.1957634474997,20.63974016391028,3600.259426067084,3900.502226172093,80.78454418181092,15.174824425188731,-10.020274099015282
6105,4,-51.004620680831806,37.9465801045734,5400.933284753425,5699.726561016335,80.84985164623137,23.565062865397636,24.268568064452268
6106,4,-64.9934765698465,22.677658074258304,3798.989498834687,4099.616282421463,81.90367745542467,8.679639626074533,18.337801496806463
6107,4,-57.68038077369488,31.07922735688414,4699.023149617834,4998.951967495881,79.52653115785759,-27.75311972944739,1.4038704464627472
6108,4,-66.13580109151984,21.702083657775503,3797.7426609854474,4099.257464142664,82.65130977424079,16.735658093812603,9.685448495231356
6109,4,-62.31174543872012,23.65914361095648,4000.0835775257087,4298.69268759439,80.77673020297534,6.925418701606517,20.00799274087086
6110,4,-67.77926404301297,20.324804850701945,3500.332425077676,3799.6931668324537,80.62498931900866,16.896331499958634,-6.050138269107848
6111,4,-51.68327872856557,35.95094580470257,5099.281943382196,5400.223151933132,79.86343669991112,31.586963625815656,-4.50361656596327
6112,4,-57.02525849087402,30.08347874080822,4499.083013895528,4798.496136322419,78.93187897678203,-19.192236166582617,18.936865766240658
6113,4,-56.54750983400031,32.56547845936171,4902.396457486409,5200.575069974681,80.08031635015274,25.614314730993016,-13.210920326103206
6114,4,-55.18697832905869,33.1376565646315,4900.958148784937,5200.677941523229,79.54866937216715,-28.450366780426165,-7.983712639606068
6115,4,-55.721013854993885,33.030861874608014,4801.980651561903,5100.797918606126,80.93211818407052,-3.732854526479386,29.304135189165265
6116,4,-70.70986681375904,18.05999019527837,3300.1230553219457,3599.070527983303,80.10969118971433,-4.832655743395918,-15.131131175248868
6117,4,-71.24042509882185,18.90226010721901,3299.66956554387,3600.602906376405,77.83008131448776,-9.212971306724242,-13.915534988322676
6118,4,-52.02181842758857,37.12669909035398,5300.8554774303775,5599.208469535864,78.36927357758175,32.90602226987107,-2.0555681488697815
6119,4,-73.09606612843606,22.019183337815672,2900.0335836396143,3198.0841980127752,81.1779153778355,-1.943862654262773,19.66297706463628
6120,4,-68.1278898888907,20.149183616180164,3601.2493310778063,3898.734023271211,80.6735714902735,-8.535405303637248,-15.595390014145124
6121,4,-46.61498662614336,41.79812813521623,5899.186652867746,6199.604250872894,81.22613454920688,35.17321244142656,12.114214789724741
6122,4,-72.92777043355042,21.01628461954427,2901.0925861973487,3200.1578226663505,78.46126240537019,14.057045607909558,12.418773277556213
6123,4,-76.36058249563473,22.10721693333861,2699.8505468509006,2999.5755754082456,79.91702282134938,19.596772563957344,0.6788474770954451
6124,4,-72.20711882815218,20.91249770596758,2999.702489078979,3299.384524921315,79.58205935342741,18.538276722344364,0.13260274427912577
6125,4,-55.10462550250321,32.46695480034955,4798.448060390972,5100.459782007535,80.80292041594234,9.2380568074353,-27.096364163941345
6126,4,-51.37316974735376,36.66110730718591,5200.32143911157,5499.545123969241,81.6780964176952,7.37730436931669,-31.4995690749478
6127,4,-62.50850059499079,26.79609832912243,4301.478470885516,4599.952901337918,79.88632524527847,-23.91937012313423,-1.257811283829696
6128,4,-68.37235196694486,21.47231160383045,3699.245800368915,4000.508437436819,81.31945238934709,-6.01090060963341,18.3288549025183
6129,4,-63.43818760436197,23.17395631682391,3899.359328868671,4199.99792910732,79.26072226598556,11.909806623355962,16.940889078526183
6130,4,-61.08597910685752,29.44271223496968,4398.892322668037,4701.056467405041,79.92033473239987,-5.761522391757325,25.724876500728655
6131,4,-75.9803457291865,23.868795786752315,2600.1632311635462,2899.941367733575,85.01843552090726,-15.219466682287745,15.092589536416511
6132,4,-74.13839425610715,22.30007043485701,2899.6051510549887,3199.2495012688805,78.20729207971482,0.6954539997506259,-19.593105439944267
6133,4,-69.25038004893293,17.038517829189825,3399.4520834383125,3700.644117828759,80.6732384761716,-14.80230023078714,-3.5363742122164723
6134,4,-60.00391341012544,26.621218318699388,4298.979580524141,4599.302982456483,80.15848057989177,20.86865862514054,11.25604737029829
6135,4,-46.093203116965306,41.66143301004704,5700.274203337555,6000.021751992762,79.16377859628875,36.785198199121965,4.377763177930959
6136,4,-74.62169973164396,21.86030211284452,2900.720318493626,3199.414765745128,78.78463258590267,15.494031124087144,11.835530056956529
6137,4,-79.22398944395964,25.636954429318465,2499.5870813961315,2799.149141713339,74.37613224959296,-19.414102309719482,12.334732002123218
6138,4,-77.44082391126443,25.252375376118703,2599.4879044238965,2899.728521235373,84.4624996087208,20.451695126316736,-8.944055325542195
6139,4,-68.0687036962549,19.774588460201784,3600.839203839192,3900.141491687416,79.51685371882786,-11.541327872333724,-13.15126090279692
6140,4,-72.19307100567822,19.68801965657081,3099.31630112546,3401.4343251449736,79.65936391475519,5.519028068819708,-16.370118744675693
6141,4,-61.14998169540441,26.848251272335705,4300.7516885858695,4598.578228943,81.31795394036692,-23.47859440093474,5.195641419284115
6142,4,-65.1134398809999,23.401831159483446,3799.755611748454,4101.35384841396,78.8291172420358,-13.54848571946259,16.06927585739433
6143,4,-59.86253574894978,29.370032068483948,4499.786961959345,4799.528274456489,78.68487541259978,20.23507437821739,16.618548047436022
6144,4,-44.23227822654089,45.84778500743746,6100.380208856202,6398.847920136449,78.52795746210252,28.958335601756076,-28.426055552435656
6145,4,-60.13389683700702,25.763252860244947,4196.925062035401,4497.718947925866,79.28690125894661,4.6555069299632805,-22.18944961734205
6146,4,-41.83710615435122,45.988788507540775,6199.554032815776,6499.078793587343,80.6164681591556,20.068702236917105,35.75020309371311
6147,4,-74.57800706456706,19.5119303577882,2900.0087754350207,3199.2758653574933,79.98149538972594,-17.423129996322942,-1.1380228405451618
6148,4,-73.61793978378482,21.69897938888457,2897.974342101181,3197.312360099486,79.86327559072025,-19.362294444951303,1.7225861475256465
6149,4,-46.36539021560152,40.81663517144423,5799.418281596713,6098.823176551307,78.21675509517723,-25.789393637597712,-25.45069001286639
6150,4,-78.6780789501481,22.915631161956306,2299.80402237147,2600.7238410194977,79.93230514561618,19.16704564286927,-6.555083328230495
6151,4,-40.065443989580565,46.88425525597484,6300.668361349898,6599.861314668979,80.77441722516191,-36.72243276072288,-19.81077469027022
6152,4,-78.95420922874092,23.752091303083777,2399.82761773059,2700.2624571137503,76.0438069190966,-20.5801228608845,-5.078138394669352
6153,4,-55.64065542176719,32.96816500651144,4900.818678091435,5199.663692968075,79.21808183323228,27.822503389546938,9.299504010863615
6154,4,-54.65484754476921,34.0824509017021,4900.5906681897095,5199.94694072634,79.7856197627593,27.930098998252674,11.850115863719182
6155,4,-55.01113927479667,35.19681035378244,4999.0183882451565,5301.338417454024,81.37772260777469,11.935277253138807,29.06218509268814
6156,4,-57.50744130080479,29.897517257542173,4500.746297777176,4798.623732409733,80.53949746149931,25.990542414054218,5.57503776291864
6157,4,-52.30437076822116,34.67661770999024,5099.987480381843,5399.342237490992,77.78222386635842,-1.3818490672980204,-30.573144589790402
6158,4,-70.67626916922724,20.930065764365875,3198.829342461113,3499.4723390945155,79.69508168740151,-3.201929672917757,-18.131643322126195
6159,4,-75.10380871940508,20.816167589985064,2899.733275489172,3199.7156098495616,79.12103087471726,12.079192094700318,14.143228135771423
6160,4,-65.3623261774275,21.45015043029712,3800.960953848515,4101.009482095082,81.93478509049895,9.746741966137193,-16.134969834378282
6161,4,-75.14704407870427,21.21110690488433,2900.1616498798035,3199.876486047665,80.85012051400825,10.550386976658231,15.761125933418313
6162,4,-52.88487244051491,35.3222417879315,5201.14740147972,5500.3022034791,80.03758034352236,-10.036845880711283,29.95675514720375
6163,4,-48.55222595104998,40.28761300496968,5598.671447490496,5900.577614505253,79.54443857392123,0.13871964854349983,35.97333952897142
6164,4,-52.14369565214624,35.73948638794904,5200.176187051042,5500.071579107601,79.60439325712503,-22.221701451258483,23.015220244179204
6165,4,-79.27094235003554,25.093012939171725,2000.9781774208125,3000.022570052428,85.25396340334943,-0.7469725331391857,22.470517492932316
6166,4,-40.88233761895265,46.56527499041274,6299.383511647283,6601.106927528664,79.25016700509205,-41.47587960174752,3.0641372894778556
6167,4,-49.82798476399339,37.85146034143868,5499.503358135356,5799.995989340785,80.6371829151732,-28.26546031262724,18.667232814113945
6168,4,-77.9565262112495,24.331836963022543,2000.3746738735465,3000.0085688299782,85.69461656679172,21.50750535817187,-1.625772138598748
6169,4,-73.69406036339677,20.11058944764657,2899.3456403437053,3200.188807528725,79.86127715160025,16.72923122132741,6.343026354901795
6170,4,-62.917208105151374,26.921832617955666,4300.882271387206,4599.699036685141,80.5312979896967,14.941228436029675,18.824621751277604
6171,4,-58.74893921554696,28.922112187713896,4498.20342370725,4800.211535493579,80.17050948691589,24.267686311162407,8.565134526643519
6172,4,-76.12351102988823,22.702087332552704,2598.263981622202,2899.0808033276894,85.20022245419577,-14.317230346596403,-14.135743489061113
6173,4,-55.1913126796163,32.782183880336426,4801.070069800309,5100.570890846692,79.93909938022396,27.416631190385374,9.972762818164739
6174,4,-66.6372413808935,21.1602126515656,3699.403991051692,4000.923728793952,80.43553750716096,9.650369574962411,-15.892259331155387
6175,4,-71.85424190404703,21.891690930562795,2898.784611428008,3200.6702987098006,81.13331237135054,-19.53988238260493,-1.2614556198251137
6176,4,-76.9313041736333,22.02270101558805,2699.348414706087,3000.764641172853,79.66946944519097,-19.42968605314499,-3.1074168713502672
6177,4,-62.74560002491224,24.74726973601397,4001.1408466030375,4300.056642190521,79.72037213694227,-20.50817281884757,-8.09923701105835
6178,4,-79.42313668520264,22.29415744292561,2199.3753877452064,2501.6311873739023,79.9346691079252,9.387134270168815,17.594014438925342
6179,4,-64.12894900299402,25.025378612230732,4100.668522520563,4399.806917338944,79.18684424365063,7.104348812357088,21.230416464793308
6180,4,-54.501172995996114,33.406021579539626,5000.387382488098,5300.099365736272,80.94030970065481,-12.56297590831413,27.13229337251073
6181,4,-75.16967438359015,23.38840428167979,2900.391555983978,3199.360152369516,81.16259523336925,-17.435029349835062,-11.31653164069354
6182,4,-47.84635838784956,41.05008475528682,5699.358723922004,6001.0837854465735,80.31003535247967,8.976488836078317,35.512586225875026
6183,4,-77.04783305499966,26.445858112977035,2600.020383487579,2900.4315554271925,85.4731153145104,17.449591822197334,15.873972034261584
6184,4,-69.26518512088447,19.18110800388548,3400.2910076305966,3699.3965944917886,80.6387491648554,16.69565490978242,-2.98409274806842
6185,4,-63.17707117640339,26.84823800300461,4101.312376731315,4401.66679137778,80.29693458379221,23.59866509751903,3.478221606178707
6186,4,-67.72877989337408,20.21251074100316,3700.5532658926486,4001.159102059079,79.05922594086866,5.761852512720495,-16.77976623604033
6187,4,-54.53706205442027,33.96563721833368,4999.97748531598,5298.649847155892,80.39344421691924,7.070751366037712,-29.111353298255338
6188,4,-47.06292151428431,41.888237156753,5801.2915250462165,6097.981397631053,79.87666258176439,-11.000671034975639,35.770684440470376
6189,4,-46.57392102222976,39.2298990777016,5599.350924381982,5898.708887460313,79.97311027030976,22.916721280952245,26.419307531712718
6190,4,-67.63314679961721,21.427031483667516,3698.360353838549,4001.218260119946,79.96187083134562,11.54797316930592,15.277230007796291
6191,4,-49.40688424106382,40.24740322902177,5500.259526414804,5799.6204473428015,82.16822358578277,-11.720755984778421,-33.61526560906306
6192,4,-48.07632515469972,40.99272399877178,5499.250490926048,5800.572169684124,80.42422725072488,-22.87052812188591,-28.259637467938987
6193,4,-79.83633662771135,24.1590217054085,2300.6233173474625,2600.937119263574,78.8139031116004,4.3050452147038385,-20.807029734136364
6194,4,-73.43268865740124,19.79869481651848,3000.778599463727,3300.0058187389723,78.6465260135615,16.20270661604299,-6.535018671540897
6195,4,-79.72042212634155,24.84327052257741,2000.7487584295443,2998.950381431426,86.1280190522074,-7.989626584020797,-20.41475336359656
6196,4,-74.04526359936082,20.32400353619284,2899.696658929634,3198.785251645821,78.60184955474672,10.004888940097587,15.177830687985619
6197,4,-44.46675821920087,45.16065704789955,6100.366602911459,6399.507603295245,81.07631098536562,1.565160632677447,40.26770725293554
6198,4,-66.67674694196782,20.43628699421317,3601.055404974603,3898.081952972661,80.86334104761453,9.874290756880114,-14.992682005438127
6199,4,-76.51235534512632,25.419283377185444,2000.516561517248,2999.638285487501,85.47171660874356,5.63525603228365,22.03593664052991
6200,4,-59.651295702357686,29.080993199681643,4399.549211509309,4700.13341252826,80.04565841170712,23.172070465518743,11.560747131433672
6201,4,-47.96275955859437,38.488828601718765,5498.544751565441,5800.274857237826,79.7260621068833,-10.013509074503048,-32.523357027125186
6202,4,-72.50870464977581,18.53808113036505,3301.036797521677,3599.078902732072,80.24575491633786,-13.605388350487956,9.659763284736158
6203,4,-77.82466689891295,23.702847644297915,2599.5351136993886,2901.7267365614384,86.68213487963243,18.41489666664573,-9.940736773109847
6204,4,-72.63156244311261,18.709573570952973,3199.7418093172587,3501.5899735050834,80.08629150851608,-9.867524368691662,-13.262393015651384
6205,4,-73.0801365039021,18.223867025445514,2999.463651316295,3299.568411603488,79.53241063811895,13.592866372733354,8.903417668211375
6206,4,-44.79485854641256,44.53936122097824,5998.198410315904,6299.392774869655,80.31894674881953,37.47638038970473,-12.532956543246797
6207,4,-74.7690394431538,23.74394269457436,2602.449467862023,2901.21644823058,85.86516013195744,-1.2287747634844806,21.251535836696775
6208,4,-73.42268861417067,19.84288621724756,3198.763183641046,3500.857850043697,80.29949140521462,-9.301226299568029,15.237385851747845
6209,4,-51.01305826637808,38.76981562109012,5199.641837273018,5500.9983855302125,80.08827721250162,-28.320164584859086,20.035704775168426
6210,4,-78.09410802784997,23.92237346211449,2001.8581296739296,2999.327229488485,86.32018584468851,20.125520266857805,6.915823092104944
6211,4,-79.1010714932992,21.886081020481495,2301.333384595765,2601.629466585328,78.86256798310802,-19.58506464309427,0.6210505854659658
6212,4,-55.08770309232975,33.10894976356155,4898.255594933458,5200.260366331402,79.42217758981279,20.98394270141678,20.766005287742317
6213,4,-76.32831101666252,22.01822652392342,2700.2724219201923,3000.080206636231,80.9265344526829,-16.03123186368269,11.592361548784396
6214,4,-50.39022649322003,38.13164347264399,5398.923473085705,5701.131294154326,81.26178321746282,-20.181741778668155,27.502969084104294
6215,4,-78.21877354913607,23.044479598759807,2299.0980435131537,2600.284355061896,78.62740114555103,2.844088382854494,-20.05937757955121
6216,4,-46.97746936772807,41.89671342382757,5799.635597338127,6099.623912923681,79.78739041975929,12.146792651337776,-34.95492209953427
6217,4,-69.1268511977179,20.636353117437142,3098.330358800109,3399.3149502699894,81.29077328902213,10.392670654812576,15.249700395218397
6218,4,-77.390094671673,23.49992794709205,2501.38205948074,2799.650226201363,74.88044886251005,-14.08928477718176,15.71493381698042
6219,4,-63.12270573659633,21.523714582019476,3999.4351952325023,4300.932186745482,80.02471101971062,-13.509711905925798,13.850843803160885
6220,4,-73.87701506754993,20.159114959901245,2900.703778446988,3200.362415001649,81.74819991153876,10.335014374275403,14.771963386835623
6221,4,-53.99749264153076,34.442876733272485,4999.950528546785,5300.590186251126,79.96123073803099,9.105955157034003,-28.98581574701865
6222,4,-71.18567961564091,19.85695354294424,3199.6059821573863,3499.990268812063,79.11771456322606,-4.789042037650063,-16.80599476238757
6223,4,-70.63972524836724,19.022418691431497,3300.024016458235,3601.211817734082,81.2795132803293,6.108634314917225,15.917476768264194
6224,4,-68.64829411131359,20.507007156077044,3698.479875435793,4000.430297679368,79.65482229394792,-12.32116709267477,13.725326394620154
6225,4,-38.97883872351432,48.07288613641396,6299.595957809998,6599.933561462709,80.18337545538871,33.61468034437709,26.532344958132086
6226,4,-78.87800171088935,21.560243043213248,2199.43531650273,2500.094165268379,79.71963978239174,-13.397368542242958,-13.613597081692618
6227,4,-51.028785846301645,36.54791652967686,5300.187993035528,5599.579637168213,78.71586282084807,23.449934785611177,22.617299459333964
6228,4,-51.13883769878721,37.02135272687288,5299.612796218508,5602.424527401019,80.89133389459954,32.760641864256996,-2.7063680814644044
6229,4,-65.32367857663488,22.51746384803305,3901.2082903364535,4201.771193887356,80.30544369370548,3.7513268426995126,-19.43129131627157
6230,4,-62.90932743913592,22.624185471724523,3900.7069426949865,4199.067122402235,81.2528417943064,-15.641181220898758,12.979479240771767
6231,4,-51.68136936606879,34.81772745051392,5199.0420339364,5500.026353144281,80.36751543828257,-27.40720653273013,-14.455613993681894
6232,4,-53.24823172232082,37.49501092055313,5099.58634057476,5400.965581585303,78.3322954641041,28.261267651823175,-17.409025601077957
6233,4,-79.19209554544365,24.159318704338823,2502.06333643428,2800.5831523617894,75.73161902936121,-20.383449648655542,-6.957852814921736
6234,4,-75.19251080599038,23.982617971166476,2700.2491382346257,3002.5252463142515,81.24924969370817,9.667667195745409,19.142009797422688
6235,4,-59.78329835609694,29.43589404059301,4500.544742559087,4798.730691014833,79.36636431387421,-19.061343261178422,18.24518088956023
6236,4,-71.48526035032475,18.50369235289185,3299.256412194052,3599.0938247095046,78.88858797605018,9.014087512460534,-13.502371501084085
6237,4,-68.93345444536621,20.931535612979477,3600.0195868553933,3899.545752284207,79.4244417323182,-11.593820973488448,-14.436012889429207
6238,4,-58.97309133672181,31.070590671986597,4499.266672220115,4800.549016453445,79.73915402951863,-16.259806583171553,-22.2013585617306
6239,4,-53.172407821751605,34.4274980619436,5100.06209468612,5400.561465233564,79.9513844848457,20.45276752865513,-22.505674310706368
6240,4,-52.86197177963895,33.631487174323944,4999.611528633481,5300.67768087183,80.86073732829793,23.463181038608113,-18.262284001362957
6241,4,-62.14357779427281,26.64290995566638,4398.8032503157,4699.590276873647,79.73477523967034,20.692665676869183,-11.230256117622503
6242,4,-77.02294900912595,24.577930662457756,2600.928132419465,2900.363801808372,84.33964310759343,18.02928957480212,12.447091077497191
6243,4,-48.10968872629337,38.64928248384686,5700.563157798568,5999.652462621079,79.55285479185372,-33.208744207776945,-9.199288877959361
6244,4,-43.86575138433043,42.846688716227895,6000.661610068869,6300.471372166469,79.19171298801915,-2.3668041342245516,-37.788027042552585
6245,4,-75.61617140176631,20.952145095293304,2898.9967669032244,3200.658664273073,81.31558787061242,0.720125938049776,-18.39397821022881
6246,4,-70.20398531285944,19.949735963554264,3399.00034003816,3701.9816884869774,79.97525514435306,-14.01691798828611,-10.813613354191517
6247,4,-45.21394049071297,41.16308599618373,5698.492501896898,6000.740066405091,81.13191348124342,18.219479896269377,31.867831914987704
6248,4,-68.55167953105901,16.721609316328156,3400.3729774370145,3699.21084390589,78.9896795459732,4.281166449931334,-14.000253853245951
6249,4,-68.75372839842409,21.689280366947504,3600.0331139885693,3900.742758285644,78.87273398761091,-3.6993806121290476,-18.727571881283964
6250,4,-45.64403591290659,40.73512354563624,5700.650909114934,5999.509093584253,81.74790620983839,31.011612146479592,18.832351464250536
6251,4,-42.03159711456672,48.30965892521279,6200.629066230983,6500.2791759435495,79.23056793928389,-42.02197674844843,9.867324135324509
6252,4,-48.521336736578206,39.100275236123935,5500.516083026121,5800.748126255808,80.75017006125248,15.921136550177835,31.033006482147385
6253,4,-56.65840812267542,30.75164423196968,4699.013848659601,5000.75542620739,79.79633627673793,-14.402935659277105,23.48310073936618
6254,4,-67.22868446061813,20.972685358391924,3600.4359128855726,3901.205622710839,80.77876024100831,18.471571187068108,2.3069570979992733
6255,4,-70.80727719010761,18.5869918231148,3498.02415171692,3801.261815931272,79.10029600859575,-13.508400050015439,9.870238382122935
6256,4,-46.54239943816988,42.199718801395136,5700.110181429444,6000.667523133868,81.55623916536743,-35.85562443002574,-11.35782403981139
6257,4,-72.61599886308318,19.74878876445433,3001.377144903796,3300.359193780976,79.41076004737343,-12.948798376524536,-11.776808052107725
6258,4,-48.08999177742929,40.941892365439074,5703.726226812524,6000.503127661079,78.55785743352308,-18.955762090059977,-30.923717835769764
6259,4,-49.62776702853658,36.590281825862725,5301.1341921607,5599.228580906099,78.63518426777885,16.72849500538298,-27.63916619300028
6260,4,-57.485673803665286,27.88561013397875,4500.5367242928805,4801.147161370481,79.30874156544411,5.256701267517158,24.37933056413398
6261,4,-78.01561025567564,23.658254948256573,2301.0579442973826,2599.5964583496066,79.50735734044119,15.228392584430182,14.624440874531004
6262,4,-77.90304013063073,23.5287820239386,2600.3173233584475,2899.88948161719,84.56250221513736,12.391898003462728,-16.58980027594245
6263,4,-75.63112899399478,21.898846762268803,2701.545311909654,2999.8687649157973,80.137360844293,10.709692390114995,16.39046925962532
6264,4,-59.01514301814843,29.370344976376856,4500.754863035555,4799.525219886174,80.81514207231523,25.744943679511152,-3.923598687737453
6265,4,-67.78802919646554,20.604806754103883,3699.109128350955,4000.473708885587,79.49171482650334,9.989708074352762,-15.096217846994477
6266,4,-73.4302464801254,20.14957555702044,3100.551179516901,3400.4686822366043,80.41277120140916,-18.042491525388257,0.09697636570732016
6267,4,-55.58426654459002,32.212601731966004,4899.848842921525,5198.249668846172,80.37619362621082,28.410083528229734,-3.1362915327127894
6268,4,-56.97559256979368,31.465502409827117,4797.89077602904,5100.081052497035,81.8759011676755,22.85472075752432,16.245688164493586
6269,4,-41.95367561098298,44.25628034278623,6099.808451225332,6401.055359563336,79.51375902085653,-12.995535987770353,37.33406618209875
6270,4,-51.58028471427885,36.39528451154823,5200.447874613597,5500.800581529764,77.66302988878766,-21.03701363408844,-24.477478373512483
6271,4,-54.43269221220802,32.671720793632005,4900.382453554439,5201.6792670687655,79.74440183677152,-17.201336151827206,23.668474190029684
6272,4,-57.39115154095883,31.78170830839992,4800.8679942779245,5101.144136059924,79.85965704125742,25.402243863946083,-12.082454620161542
6273,4,-55.38202694119625,31.0491465198665,4800.600012862543,5100.361975738175,79.83457673918326,25.25049067563502,11.245981651228846
6274,4,-63.56299599148817,24.619989024759843,3999.913357489658,4300.327685573606,81.39579136317853,-20.976740751950828,-6.484069058948478
6275,4,-76.67267980156838,23.22485835272813,2698.830056924007,2999.354983907316,79.32135757865639,-17.500915173949394,-10.95078179629175
6276,4,-68.40624941276288,18.93617937972925,3499.246574551912,3799.151318999322,81.25980606901916,-9.77241692776272,-13.576992870549205
6277,4,-71.77837263346147,17.77449865265764,3399.460439304049,3700.65632336344,79.72085994150366,-0.6556303309672842,15.970651240384598
6278,4,-65.3902074928369,22.854390521887574,3798.9534371504897,4100.176946475436,80.89088259425226,-13.514918923375703,15.456671448082531
6279,4,-56.6496927917619,33.46152087639216,4598.529397636306,4900.375582281015,81.6337561122462,16.458743360668493,-24.520002205136876
6280,4,-73.31097880624179,23.0326574429272,2701.2777307844804,3000.5988677459345,80.53896093465822,6.865578852785802,19.438581707238285
6281,4,-74.93446713343327,21.76341193133597,2798.589511682067,3100.624212770596,81.14516961746683,8.91230827912976,-16.921322187180195
6282,4,-44.18000195992377,42.764300118715134,6001.11366555987,6298.689771559791,80.64950313666277,-35.275387281655675,-14.372301688305313
6283,4,-71.82904769605811,20.77857562253746,3198.261632958676,3499.8965814884195,80.76016227535989,1.3241308680659785,-18.203409946387467
6284,4,-45.66153252290547,46.368980602867374,6098.867184893492,6400.673294938885,79.65433052531903,-9.455675534756423,-39.91189462507265
6285,4,-77.47343410324049,25.460106796228622,1999.1282156319355,3001.2971825151435,83.65895436489295,5.891531816214695,22.00518078188091
6286,4,-48.779512102406585,39.44711465390591,5600.58886390713,5900.184664452778,81.18460639021923,-32.000568444321615,-14.48355093698045
6287,4,-79.83697866378263,23.46802137064908,2502.3968911269094,2799.3451027262367,73.45056989957246,14.000369575456887,-15.199745090757617
6288,4,-63.37239164644692,23.83181359612412,4099.561396168868,4399.869961569847,79.32119543351247,-19.421008997197916,8.95151974418367
6289,4,-70.3107480683344,20.108046047263077,3501.637073988159,3799.563010115245,80.99540217599069,17.428527447868987,-3.5255838660920205
6290,4,-81.35326122375562,23.65119530600302,2299.9004679925115,2598.495555404857,79.22955811621159,-20.21967494788298,6.407520537746649
6291,4,-72.50152111454936,20.033998312310345,3199.1585897374785,3499.849179463693,78.79381661996302,11.042177380103652,14.10070916043216
6292,4,-69.25312016128349,18.358058948616943,3499.018936402211,3800.201639498081,80.93259021606279,-12.656429025867297,10.632269272251975
6293,4,-71.67001180411141,23.057667562215517,3098.604116836264,3399.6801933549805,79.79457142305496,19.510894855450942,-5.92353800652981
6294,4,-80.50242189591734,23.7499516229162,2498.2004478952977,2798.918704332209,76.85260145593949,-9.067134317436555,19.295689330463375
6295,4,-50.33795351105272,36.95077403494226,5202.664341531709,5501.080965260025,82.36146034533297,22.153929881712287,-23.99243386235709
6296,4,-73.16372975363491,20.82882224930753,3001.141589372014,3299.3951656748955,81.6270085208625,13.534030411549722,-12.360593694356055
6297,4,-69.7254894758525,19.5306612753615,3499.818357224005,3799.569850329661,79.06558857894916,-10.335583937724394,14.215784660723529
6298,4,-78.12289095691389,23.49982130364901,2501.439020072776,2799.717978763918,76.43009378361215,18.04354004302276,10.621772287872346
6299,4,-54.99383370082189,33.46006345763673,4898.448382440683,5199.634624701753,79.79430179622577,-4.836873721254946,-29.14075402828297
6300,4,-76.06701902871896,25.20868941840283,2600.4805007915143,2900.6574022173863,83.96576625356096,-8.557284688406838,20.931444999462585
6301,4,-63.255949985451885,23.227807768253413,4000.536262252394,4299.991064155304,79.93608779258606,4.158207560294798,-19.992769030836996
6302,4,-73.07442951321603,19.997037476316105,2901.13125411341,3201.108833531031,80.6520124615723,-16.762937961729065,6.45671602803894
6303,4,-50.74720653462429,36.0936229388601,5198.092494151381,5499.522336947474,78.99596977340943,-32.10918881370297,3.158590665869781
6304,4,-66.14108801976938,20.00493215970141,3699.950329841338,4000.118813203858,80.52171836120917,3.01725310111226,-17.297948590755695
6305,4,-42.25451374768807,44.525064333743,6099.797335014868,6399.039272402111,80.50595382474549,-29.407453126866628,26.83272962981181
6306,4,-47.74775998962175,40.97376465194341,5699.32579485343,6000.621224501797,79.64612944788993,-34.288595117674134,12.923465976952485
6307,4,-52.56478409018968,37.53840352831479,5300.909889670063,5600.100851452725,78.97476821744033,-23.915281597110123,23.59140047869714
6308,4,-42.9304950759516,46.51150347056381,6100.131492347928,6400.450353550662,78.92131029005131,-27.948179466005783,30.77449299718043
6309,4,-66.498203506897,20.74452753686128,3699.94774887688,3999.932890221368,78.7216540755079,-18.327728534391383,-2.7945891092851696
6310,4,-49.11234143414888,38.94785079770303,5599.096950051156,5900.1401259868,77.8948669760804,12.437345100208887,-32.059407399801444
6311,4,-41.40289656082234,44.738296171485786,6200.05906457567,6499.628480507155,79.11692424913433,-25.836913960844484,30.525595234019903
6312,4,-74.56626449644881,23.87409707410308,2901.110243318454,3201.175219091362,79.40080909262214,-21.11429182181341,-3.0230965870702278
6313,4,-74.87648059558592,20.334834310429702,2799.659977065068,3099.236175650139,80.42975157105815,-8.746720768424836,-15.669238184677795
