User_ID,Distance_meters
7887,2381.37
7888,2232.59
7889,2948.1
7890,2409.95
7891,2276.07
7892,2272.7
7893,2269.05
7894,2322.89
7895,2601.82
7896,2236.62
7897,2715.07
7898,3457.05
7899,3086.19
7900,2329.21
7901,3014.38
7902,2434.91
7903,3411.02
7904,3904.76
7905,2615.36
7906,3334.76
7907,2502.56
7908,2683.61
7909,3882.49
7910,2660.88
7911,3663.14
7912,2390.44
7913,3235.85
7914,2992.09
7915,2193.33
7916,2503.73
7917,2427.83
7918,2283.17
7919,3560.73
7920,3412.84
7921,2148.07
7922,2891.11
7923,2217.7
7924,3289.69
7925,2218.79
7926,3123.67
7927,2743.72
7928,3080.65
7929,3807.19
7930,2210.58
7931,3246.45
7932,3059.24
7933,2828.06
7934,3697.28
7935,3302.82
7936,3692.98
7937,2866.86
7938,3840.86
7939,3374.15
7940,2962.27
7941,2615.93
7942,3097.11
7943,3519.34
7944,2068.36
7945,3761.97
7946,2203.7
7947,2309.82
7948,2633.75
7949,3256.09
7950,2075.91
7951,3865.4
7952,2309.65
7953,2532.73
7954,2340.59
7955,2352.11
7956,2617.56
7957,2310.09
7958,2358.07
7959,2974.38
7960,2580.39
7961,3359.03
7962,2276.88
7963,3225.23
7964,3762.52
7965,3011.27
7966,2156.61
7967,3251.97
7968,2860.44
7969,2920.81
7970,2229.4
7971,2366
7972,3657.59
7973,2628.47
7974,2254.71
7975,2288.81
7976,3445.89
7977,2584.98
7978,2318.92
7979,2465.98
7980,3230.16
7981,2931.45
7982,3617.03
7983,2122.19
7984,3127.32
7985,2095.65
7986,3201.2
7987,2678.23
7988,2314.41
7989,3567.25
7990,3452.85
7991,2289.2
7992,3101.35
7993,3105.21
7994,2882.62
7995,3026.41
7996,3467.76
7997,3732.19
7998,3848.1
7999,2442.67
8000,3848.45
8001,2213.29
8002,2181.92
8003,3836.43
8004,2287.54
8005,3402.06
8006,2144.44
8007,2166.86
8008,3556.68
8009,2634.62
8010,3847.33
8011,3291.83
8012,3595.33
8013,2189.3
8014,2862.72
8015,3406.74
8016,3236.26
8017,3822.73
8018,3363.17
8019,3806.33
8020,2690.19
8021,2114.09
8022,3817.9
8023,2343.59
8024,2172.96
8025,2749.04
8026,3765.35
8027,2340.67
8028,3753.74
8029,2570.32
8030,2633.5
8031,3759.43
8032,2529.46
8033,3418.35
8034,3793.38
8035,2222.49
8036,2484.54
8037,2345.27
8038,3123.09
8039,3115.82
8040,2308.73
8041,3232.48
8042,2857.85
8043,3792.1
8044,2268
8045,2911.08
8046,3392.23
8047,2333.23
8048,2556.52
8049,2989.81
8050,2768.11
8051,2613.86
8052,2276.06
8053,2763.8
8054,2690.62
8055,2468.36
8056,3490.19
8057,3886.14
8058,3503.56
8059,2316.87
8060,3348.46
8061,2582.09
8062,3747.79
8063,2932.35
8064,2882.14
8065,3306.23
8066,2223.12
8067,2088.09
8068,2201.28
8069,2208.35
8070,3720.72
8071,2212.6
8072,2210.79
8073,3597.44
8074,3530.28
8075,3395.94
8076,2580.34
8077,3664.74
8078,2839.61
8079,2576.94
8080,3010.65
8081,2581.33
8082,3498.73
8083,3729.09
8084,2989.89
8085,2504.31
8086,3375.3
8087,2516.14
8088,3606.5
8089,3310.89
8090,2227.27
8091,2921.13
8092,3887.85
8093,2448.6
8094,3141.54
8095,3363.59
8096,2212.18
8097,2191.13
8098,2218.61
8099,3921.53
8100,2436.4
8101,3735.03
8102,2344.84
8103,3276.52
8104,2573.22
8105,2262.61
8106,2363.62
8107,3852.68
8108,3646.92
8109,3652.79
8110,2318.56
8111,3653.61
8112,3409.6
8113,3345.16
8114,3002.52
8115,3053.99
8116,2186.99
8117,3478.6
8118,3573.13
8119,3744.93
8120,2364.85
8121,2293.25
8122,2937.85
8123,2282.15
8124,3513.72
8125,2226.42
8126,3387.28
8127,2289.29
8128,3846.14
8129,2752.67
8130,3604.37
8131,3959.23
8132,2982.5
8133,3636.83
8134,2804.67
8135,2921.89
8136,3117.75
8137,3416.95
8138,3821.33
8139,3270.64
8140,3677.75
8141,3438.51
8142,3250.65
8143,3707.05
8144,2458.78
8145,3426.8
8146,2233.6
8147,2927.86
8148,2283.16
8149,2924.49
8150,2293.14
8151,2577.57
8152,3078.58
8153,2234.12
8154,2191.14
8155,2802.85
8156,2802.42
8157,2608.29
8158,3356.93
8159,2577.11
8160,3337.23
8161,3431.76
8162,2300.56
8163,2141.2
8164,2465.9
8165,2233.86
8166,2304.4
8167,2534.13
8168,3151.69
8169,3912.95
8170,3478.88
8171,2496.9
8172,3051.44
8173,2866.88
8174,3091.69
8175,2983.17
8176,3668.89
8177,3461.39
8178,3878
8179,3255.3
8180,2384.25
8181,3584.6
8182,2316.62
8183,2339.37
8184,2211.48
8185,3162.59
8186,2073.9
8187,2348.52
8188,2482.03
8189,2109.19
8190,2136.02
8191,2208.41
8192,3235.66
8193,2710.21
8194,2164.02
8195,3270.23
8196,2129.69
8197,3474.96
8198,3783.67
8199,2116.25
8200,2323.77
8201,3078.2
8202,3032.78
8203,2159.65
8204,3326.5
8205,2188.23
8206,2614.89
8207,2214.74
8208,2473.82
8209,3186.25
8210,2233
8211,3867.45
8212,3908.49
8213,2205.7
8214,2051.39
8215,2778.55
8216,2433.89
8217,3652.26
8218,3254.59
8219,3887.56
8220,2562.29
8221,3660.53
8222,2277.88
8223,2339.08
8224,2151.54
8225,3779.93
8226,2933.79
8227,2766.03
8228,2645.13
8229,2344.47
8230,2103.78
8231,2688.28
8232,2189.77
8233,2692.75
8234,2124.58
8235,2279.43
8236,2382.36
8237,2338.44
8238,2564.18
8239,2188.75
8240,3019.33
8241,2172.74
8242,3031.5
8243,2226.99
8244,2300.49
8245,3893.73
8246,3109.08
8247,3363.17
8248,2979.43
8249,2344.97
8250,2223.86
8251,2700.9
8252,2849.32
8253,3671.6
8254,2143.95
8255,3073.88
8256,3682.58
8257,2782.06
8258,3454.52
8259,2955.95
8260,2471.9
8261,3687.45
8262,2195.67
8263,3858.61
8264,2126.6
8265,2542.86
8266,2492.44
8267,3665.89
8268,2551.31
8269,3497.43
8270,2221.99
8271,2510.68
8272,3017.47
8273,3169.31
8274,2760.12
8275,3457.48
8276,3824.06
8277,2762.09
8278,2318.27
8279,2921.54
8280,2620.27
8281,2884.81
8282,2326
8283,2321.59
8284,2156.86
8285,3245.78
8286,3837.81
8287,3761.91
8288,2156.55
8289,2174.9
8290,3959.9
8291,2689.05
8292,2995.4
8293,3116.73
8294,3946.16
8295,3793.42
8296,3256.22
8297,2997.78
8298,3688.88
8299,3538.95
8300,3779.25
8301,3137.17
8302,2897.89
8303,3268.7
8304,3463.44
8305,2236.77
8306,3867.85
8307,2797.43
8308,3219.02
8309,3191.44
8310,3125.89
8311,3769.01
8312,2154.29
8313,2163.12
8314,2697.34
8315,3747.29
8316,2544.98
8317,3338.3
8318,2315.3
8319,2486.24
8320,3124.5
8321,3566.05
8322,2214.91
8323,3199.32
8324,3208.72
8325,2282.86
8326,2185.04
8327,2520.36
8328,2096.8
8329,2438.4
8330,2357.77
8331,2540.68
8332,2754.33
8333,2334.4
8334,2836.49
8335,2219.92
8336,2355.19
8337,3005.01
8338,3824.74
8339,2418.2
8340,2388.86
8341,2782.58
8342,2524.33
8343,2418.74
8344,2260.89
8345,3209.25
8346,2404.17
8347,2862.28
8348,2258.91
8349,3426.84
8350,2812.38
8351,2329
8352,3593.13
8353,3287.73
8354,3711.46
8355,2462.64
8356,3832.02
8357,3141.75
8358,3198.37
8359,3097.37
8360,3234.28
8361,3327.63
8362,3161.29
8363,3559.22
8364,3185.25
8365,2623.41
8366,3156.56
8367,3136.87
8368,2814.55
8369,3160.32
8370,2487.29
8371,2387.29
8372,2231.4
8373,3347
8374,3563.84
8375,2416.73
8376,2726.74
8377,3721.45
8378,2226.49
8379,2334.42
8380,3203.02
8381,2262.78
8382,2366.16
8383,2295.7
8384,2403.03
8385,2720.91
8386,3572.4
8387,2315.14
8388,3665.73
8389,2246.03
8390,2270.11
8391,3485.34
8392,2237.73
8393,3081.81
8394,2334.11
8395,2415.12
8396,2362.88
8397,3070.12
8398,3122.9
8399,3261.71
8400,2472.88
8401,2378.47
8402,3070.31
8403,2146.05
8404,2903.69
8405,2303.86
8406,2534.36
8407,2019.92
8408,2481.13
8409,2736.34
8410,3326.22
8411,3669.95
8412,2327.79
8413,2998.1
8414,2162.07
8415,3593.84
8416,3924.17
8417,3351.27
8418,2240.18
8419,3083.24
8420,2154.08
8421,2283.01
8422,2130.08
8423,3422.93
8424,3218.33
8425,3889.79
8426,2748.58
8427,3493.37
8428,2229.95
8429,2237.57
8430,2868.58
8431,2550.46
8432,3945.78
8433,2798.93
8434,3763.05
8435,3554.09
8436,2905.2
8437,2407.92
8438,2438.53
8439,2852.58
8440,3697.74
8441,2215.55
8442,3352.08
8443,3429.66
8444,2321.52
8445,3787.4
8446,2675.3
8447,3507.63
8448,2466.71
8449,2680.67
8450,3680.11
8451,2999.76
8452,2541.77
8453,2485
8454,2710.09
8455,2878.53
8456,2393.83
8457,3578.96
8458,2207.79
8459,2405.57
8460,2329.2
8461,2274.63
8462,2664.14
8463,3520
8464,2394.63
8465,3419.27
8466,3321.18
8467,2285.66
8468,2906.65
8469,2073.63
8470,3383.71
8471,3243.55
8472,2396.65
8473,2575.67
8474,2406.28
8475,2286.43
8476,2525.7
8477,2511.2
8478,3315.34
8479,2998.37
8480,2508.96
8481,2451.92
8482,3365.47
8483,3656.8
8484,2666.36
8485,3376.67
8486,2264.77
8487,2276.36
8488,2388.48
8489,3311.2
8490,2370.95
8491,2670.14
8492,3259.46
8493,2191.94
8494,2235.31
8495,2963.89
8496,2234.06
8497,3511.92
8498,2227.78
8499,2934.33
8500,2076.44
8501,2504.58
8502,2262.26
8503,3373.83
8504,2295.69
8505,3454.1
8506,2517.34
8507,3307.13
8508,2165.08
8509,3269.2
8510,2323.91
8511,3446.78
8512,3235.85
8513,3048.03
8514,3436.18
8515,2218.81
8516,3363.57
8517,2348.32
8518,2207.68
8519,2560.9
8520,2356.32
8521,3418.66
8522,2737.88
8523,3732.69
8524,3528.04
8525,3096.75
8526,3097.22
8527,2686.51
8528,3442.67
8529,2397.19
8530,2616.25
8531,3599.73
8532,3498.38
8533,3524.39
8534,2128.85
8535,2516.56
8536,2126.56
8537,2919.38
8538,3646.94
8539,3459.63
8540,2546.56
8541,2273.38
8542,2872.74
8543,2477.42
8544,2242.89
8545,2281.27
8546,2184.45
8547,2279.26
8548,2207.48
8549,3353.61
8550,3065.62
8551,2254.49
8552,3357.38
8553,3366.08
8554,3668.51
8555,3213.04
8556,2559.08
8557,2546.95
8558,3012.27
8559,3934.08
8560,3265.21
8561,2117.55
8562,2876.56
8563,3877.82
8564,2658.46
8565,2422.07
8566,3895.98
8567,2928
8568,2022.5
8569,2449.94
8570,3293.54
8571,2274.14
8572,2289.09
8573,2241.98
8574,2666.5
8575,2225.63
8576,2428.95
8577,3314.52
8578,3043.93
8579,2905.24
8580,2288.7
8581,3610.41
8582,3719.81
8583,3258.8
8584,3276.14
8585,2345.23
8586,3782.59
8587,3039.45
8588,3078.98
8589,2134.98
8590,3016.71
8591,2509.57
8592,2142.03
8593,2663.97
8594,2238.77
8595,3053.41
8596,2832.77
8597,2166.1
8598,2730.35
8599,2456.87
8600,2557.84
8601,3606.34
8602,2146.64
8603,3103.14
8604,3910.15
8605,2465.17
8606,2454.96
8607,2758.84
8608,3495.96
8609,2525.28
8610,3493.05
8611,2549.78
8612,3226.9
8613,2341.58
8614,3922.68
8615,2328.85
8616,2372.26
8617,2202.95
8618,2289.02
8619,2244.48
8620,3654.35
8621,2414.64
8622,2196.98
8623,2170.9
8624,3602.62
8625,3438.29
8626,2723.51
8627,3663.36
8628,2380.79
8629,2269.72
8630,2272.73
8631,2255.92
8632,3928.39
8633,3479.43
8634,2310.71
8635,2631.53
8636,3919.11
8637,3382.37
8638,2387.06
8639,3573.69
8640,3272.61
8641,2580.04
8642,2203.8
8643,2228.67
8644,3687.31
8645,3009.95
8646,3419.15
8647,3840.69
8648,2532.83
8649,2320.11
8650,2396.3
8651,2231.08
8652,2334.03
8653,2465.4
8654,3488.05
8655,2725.97
8656,2559.44
8657,2305.73
8658,2229.74
8659,3682.9
8660,2465.34
8661,2240.49
8662,2553.31
8663,2124.47
8664,3031.55
8665,2127.24
8666,2386.31
8667,2586.04
8668,2201.54
8669,3862.25
8670,3391.8
8671,2231.21
8672,2531.37
8673,3825.53
8674,3543.04
8675,2109.15
8676,2141.9
8677,2102.63
8678,2757.36
8679,2236.91
8680,2674.79
8681,3088.72
8682,2794.81
8683,2195.15
8684,2299.21
8685,2118.5
8686,3620.98
8687,3314.94
8688,3546.01
8689,3303.44
8690,3082.87
8691,3703.68
8692,3522.17
8693,2141.23
8694,2424.56
8695,3078.99
8696,2525.5
8697,3416.91
8698,2175.07
8699,2225.93
8700,2327.99
8701,2138.75
8702,2225.43
8703,2302.04
8704,3889.6
8705,2322.98
8706,2177.65
8707,3519.31
8708,2805.76
8709,2935.52
8710,2215.12
8711,3161.6
8712,3148.58
8713,2310.96
8714,2993.59
8715,3152.16
8716,3829.94
8717,2146.45
8718,3115.66
8719,3731.09
8720,2408.3
8721,3728.51
8722,3280.65
8723,3247.3
8724,2289.84
8725,377.222
8726,1287.36
8727,31.1836
8728,125.072
8729,1288.22
8730,1204.19
8731,1188.88
8732,242.155
8733,77.0632
8734,701.51
8735,458.715
8736,1319.58
8737,1318.2
8738,1219.05
8739,1327.67
8740,156.821
8741,1271.23
8742,639.906
8743,48.4897
8744,1353.75
8745,1181.54
8746,1440.45
8747,38.4978
8748,538.215
8749,1018.26
8750,911.723
8751,1141.62
8752,1130.18
8753,22.86
8754,23.2853
8755,4.44619
8756,1365.21
8757,1182.37
8758,88.5842
8759,1233.84
8760,1423.76
8761,1394.56
8762,1501.69
8763,1234.91
8764,1376.41
8765,15.5216
8766,237.547
8767,63.9006
8768,664.837
8769,492.712
8770,1440.74
8771,1468.31
8772,229.336
8773,2.57928
8774,1112.54
8775,1113.54
8776,1134.48
8777,1262.88
8778,206.12
8779,68.4284
8780,12.172
8781,610.695
8782,1219.19
8783,147.244
8784,1273.96
8785,1406.23
8786,1352.18
8787,764.638
8788,1380.63
8789,700.109
8790,584.015
8791,374.758
8792,864.805
8793,960.947
8794,1284.98
8795,1275.59
8796,509.636
8797,1345.27
8798,804.585
8799,483.152
8800,1134.27
8801,162.465
8802,48.5323
8803,1307.64
8804,1283.02
8805,270.206
8806,107.596
8807,879.033
8808,1419.29
8809,60.2363
8810,113.343
8811,465.025
8812,479.913
8813,1243.17
8814,66.1663
8815,1391.46
8816,1314.13
8817,15.9113
8818,549.059
8819,1131.17
8820,1529.9
8821,173.93
8822,1254.31
8823,913.17
8824,1224.81
8825,1511.83
8826,1198.53
8827,703.694
8828,59.1994
8829,250.923
8830,441.911
8831,1202.68
8832,1376.98
8833,76.2593
8834,880.781
8835,1258.85
8836,1190.64
8837,739.418
8838,561.712
8839,838.275
8840,382.521
8841,607.909
8842,1283.19
8843,1375.39
8844,314.664
8845,19.2699
8846,1017.06
8847,1176.47
8848,446.71
8849,1028.93
8850,1351.67
8851,722.843
8852,26.8718
8853,1121.05
8854,1278.99
8855,946.164
8856,1118.96
8857,6.13315
8858,663.965
8859,1088.74
8860,1456.46
8861,1110.6
8862,319.922
8863,29.762
8864,1071.31
8865,486.293
8866,1257.28
8867,498.346
8868,1213.44
8869,916.738
8870,1259.93
8871,1171.68
8872,524.529
8873,1426.6
8874,1376.1
8875,1159.89
8876,1505.37
8877,1197.19
8878,1114.19
8879,1224.69
8880,1189.92
8881,1078.87
8882,1152.07
8883,1271.79
8884,901.849
8885,1192.85
8886,406.772
8887,1212.16
8888,42.4166
8889,1379.37
8890,340.536
8891,13.2075
8892,21.4276
8893,297.552
8894,1547.09
8895,1327.85
8896,1509.6
8897,750.244
8898,1402.48
8899,10.0379
8900,900.46
8901,1412.7
8902,896.551
8903,932.654
8904,1177.32
8905,891.883
8906,1469.05
8907,1401.15
8908,1099.98
8909,1383.94
8910,1197.76
8911,1467.99
8912,110.827
8913,919.566
8914,168.767
8915,1408.8
8916,19.3275
8917,1189.93
8918,673.37
8919,334.604
8920,407.953
8921,903.857
8922,1214.8
8923,245.714
8924,1144.34
8925,353.798
8926,563.985
8927,1449.84
8928,366.915
8929,271.96
8930,693.219
8931,1371.3
8932,1161.09
8933,1021.54
8934,35.2582
8935,1527.09
8936,386.437
8937,1420.22
8938,499.092
8939,46.5213
8940,1272.81
8941,1394.05
8942,1309.58
8943,1111.11
8944,79.3517
8945,774.388
8946,1068.07
8947,779.657
8948,206.94
8949,1106
8950,474.056
8951,1564.05
8952,647.093
8953,1200.72
8954,1247.23
8955,1589.74
8956,448.013
8957,9.21107
8958,1260.24
8959,762.911
8960,0.206553
8961,1129.29
8962,638.659
8963,1177.86
8964,317.435
8965,1135.57
8966,1344.58
8967,932.417
8968,1287.33
8969,571.549
8970,1424.53
8971,536.588
8972,181.064
8973,1141.33
8974,2.82352
8975,1219.4
8976,1426.06
8977,299.155
8978,196.412
8979,1469.83
8980,627.068
8981,690.464
8982,554.383
8983,621.71
8984,1326.42
8985,1187.98
8986,376.267
8987,1433.08
8988,1157.65
8989,1284.65
8990,778.936
8991,776.799
8992,121.567
8993,454.95
8994,165.943
8995,1414.9
8996,1299.75
8997,34.7057
8998,991.227
8999,1260.02
9000,1444.16
9001,519.9
9002,1268.28
9003,225.068
9004,1382.02
9005,1284.33
9006,1191.83
9007,856.649
9008,1190.31
9009,662.135
9010,733.799
9011,1111.45
9012,1079.56
9013,1171.91
9014,848.754
9015,1075.29
9016,12.0511
9017,462.761
9018,138.712
9019,9.84579
9020,944.373
9021,1266.64
9022,17.4068
9023,1349.36
9024,52.5336
9025,1247.07
9026,523.161
9027,1392.72
9028,1160.63
9029,245.725
9030,89.7595
9031,1041.37
9032,26.4065
9033,618.183
9034,1086.78
9035,983.217
9036,1160.66
9037,375.702
9038,722.449
9039,499.666
9040,689.509
9041,648.039
9042,1308.45
9043,1308.71
9044,380.517
9045,1246.32
9046,1255.33
9047,114.744
9048,1287.23
9049,1317.53
9050,1157.98
9051,608.433
9052,397.114
9053,794.066
9054,1184
9055,1031.21
9056,0.917006
9057,756.746
9058,1338.23
9059,1279.43
9060,88.7572
9061,1267.34
9062,702.055
9063,35.1847
9064,1191.49
9065,1398.46
9066,1263.41
9067,1174.47
9068,1166.79
9069,930.461
9070,27.5819
9071,1102.81
9072,692.079
9073,11.4374
9074,871.541
9075,43.611
9076,1168.86
9077,1220.55
9078,30.2978
9079,1350.96
9080,3.92339
9081,1283.1
9082,576.294
9083,538.154
9084,556.052
9085,711.776
9086,570.056
9087,1322.12
9088,1215.82
9089,47.2162
9090,1125.93
9091,1238.14
9092,343.163
9093,258.484
9094,311.301
9095,1449.64
9096,59.9637
9097,246.6
9098,1469.4
9099,1138.6
9100,914.516
9101,761.394
9102,1341.9
9103,521.39
9104,1108.35
9105,1198.5
9106,27.4511
9107,1249.66
9108,9.98695
9109,962.029
9110,27.2667
9111,1625.76
9112,996.192
9113,532.947
9114,1241.36
9115,221.93
9116,8.47896
9117,1370.51
9118,50.1559
9119,1376.64
9120,916.722
9121,1285.63
9122,497.599
9123,140.091
9124,328.806
9125,23.0677
9126,1116.21
9127,261.237
9128,311.391
9129,1379.6
9130,1203.59
9131,51.7213
9132,1538.69
9133,1238.42
9134,31.2837
9135,1196.33
9136,1542.71
9137,772.128
9138,178.784
9139,1411.53
9140,1314.21
9141,1463.39
9142,1173.85
9143,2.31371
9144,1338.69
9145,1408.81
9146,429.732
9147,1404.99
9148,1387.56
9149,554.276
9150,72.9711
9151,48.0441
9152,1285.55
9153,8.94733
9154,316.662
9155,1349.2
9156,64.6487
9157,1174.55
9158,1428.39
9159,1060.29
9160,1161.17
9161,521.7
9162,19.8814
9163,1375.07
9164,1389.19
9165,1157.63
9166,32.1579
9167,1510.2
9168,395.094
9169,306.403
9170,1107.81
9171,1090.41
9172,9.19626
9173,351.038
9174,380.295
9175,1358.02
9176,1257.85
9177,772.962
9178,1254.5
9179,1255.17
9180,743.158
9181,373.26
9182,458.25
9183,832.567
9184,1390.95
9185,200.275
9186,100.985
9187,1205.85
9188,1321.74
9189,131.359
9190,1272.86
9191,1200.39
9192,132.979
9193,36.041
9194,221.24
9195,50.042
9196,648.604
9197,1160.21
9198,1286.37
9199,134.46
9200,1181.23
9201,139.706
9202,67.9882
9203,10.287
9204,286.199
9205,813.225
9206,1416.26
9207,1339.72
9208,1302.71
9209,760.636
9210,1100.72
9211,1221.02
9212,513.739
9213,558.04
9214,36.6141
9215,427.25
9216,511.603
9217,621.96
9218,625.912
9219,24.5342
9220,1021.81
9221,1212.96
9222,1242.48
9223,1387.19
9224,1143.23
9225,738.098
9226,1325.12
9227,1215.94
9228,30.9325
9229,1373.81
9230,51.3117
9231,1522.81
9232,40.2204
9233,37.0585
9234,177.876
9235,1418.85
9236,972.141
9237,1307.32
9238,1410.38
9239,1391.03
9240,1201.3
9241,1275.98
9242,1401.19
9243,438.916
9244,1130.14
9245,1265.16
9246,1402.52
9247,577.586
9248,1364.58
9249,50.6627
9250,1021.41
9251,1245.69
9252,372.647
9253,1183.76
9254,76.9303
9255,74.3147
9256,321.114
9257,14.1673
9258,1202.2
9259,184.332
9260,104.062
9261,1303.71
9262,1263.08
9263,42.8298
9264,601.911
9265,70.7443
9266,876.662
9267,274.18
9268,1346.33
9269,1429.47
9270,1460.25
9271,42.9457
9272,1265.54
9273,824.654
9274,1385.15
9275,1201.07
9276,1213.02
9277,465.009
9278,101.823
9279,249.105
9280,281.319
9281,472.488
9282,691.464
9283,1219.19
9284,1502.6
9285,377.487
9286,1052.41
9287,78.2726
9288,1273.14
9289,1253.66
9290,1412.62
9291,1502.45
9292,66.6154
9293,457.437
9294,941.966
9295,1275.73
9296,259.068
9297,1399.12
9298,1190.14
9299,744.307
9300,163.015
9301,393.932
9302,856.098
9303,1213
9304,1359.67
9305,1197.53
9306,1331.86
9307,1349.11
9308,38.811
9309,1156.01
9310,1066.51
9311,13.2714
9312,979.731
9313,1395.62
9314,1280.76
9315,1319.38
9316,67.8599
9317,176.136
9318,486.022
9319,91.1114
9320,1557.2
9321,574.493
9322,15.1753
9323,952.659
9324,1270.15
9325,1455.63
9326,824.86
9327,1250.35
9328,1263.53
9329,46.345
9330,1160.49
9331,1467.67
9332,924.227
9333,384.513
9334,699.05
9335,29.6568
9336,1148.38
9337,582.213
9338,30.094
9339,1425.81
9340,1209.08
9341,683.286
9342,871.247
9343,1107.69
9344,1252.67
9345,12.8943
9346,1243.1
9347,1423.73
9348,1130.29
9349,52.5708
9350,420.03
9351,1.67064
9352,1341.7
9353,1334.24
9354,1059.76
9355,843.595
9356,708.931
9357,1274.05
9358,1391.25
9359,463.699
9360,1237.38
9361,1299.57
9362,643.318
9363,1332.14
9364,1269.88
9365,1174
9366,1267.17
9367,1423.88
9368,1040.41
9369,1253.03
9370,874.447
9371,206.378
9372,548.864
9373,1405.69
9374,717.873
9375,1292.16
9376,30.9606
9377,196.783
9378,18.3894
9379,1106.44
9380,287.055
9381,1137.13
9382,923.79
9383,2.44377
9384,869.533
9385,82.2836
9386,1381.49
9387,376.401
9388,585.695
9389,1406.82
9390,1145.05
9391,1137.02
9392,1249.1
9393,24.2193
9394,308.836
9395,1352.9
9396,877.611
9397,1305.42
9398,267.615
9399,1240.33
9400,50.9871
9401,543.44
9402,816.493
9403,712.577
9404,52.5731
9405,1237.68
9406,242.611
9407,605.87
9408,757.809
9409,19.7514
9410,470.303
9411,36.2504
9412,713.356
9413,72.6394
9414,208.273
9415,828.638
9416,1033.85
9417,513.298
9418,141.049
9419,1155.09
9420,68.5274
9421,1190.83
9422,1314.21
9423,1505.71
9424,364.304
9425,1114.13
9426,24.877
9427,1258.99
9428,1118.73
9429,1339.88
9430,1333.34
9431,990.266
9432,1360.11
9433,1451.91
9434,700.959
9435,1160.43
9436,321.774
9437,1388.19
9438,427.515
9439,41.5056
9440,731.011
9441,42.4443
9442,1157.82
9443,426.322
9444,742.255
9445,856.906
9446,1226.52
9447,1260.92
9448,55.0342
9449,1000.18
9450,1318.41
9451,1355.47
9452,236.818
9453,1021.14
9454,1238.58
9455,1380.12
9456,538.289
9457,661.693
9458,42.9179
9459,1209.49
9460,415.025
9461,1140.52
9462,506.849
9463,952.438
9464,1327.01
9465,29.4888
9466,200.403
9467,1219.87
9468,545.687
9469,599.873
9470,877.51
9471,729.122
9472,324.522
9473,60.5805
9474,1.03058
9475,1302.38
9476,97.7193
9477,1278.56
9478,1218.24
9479,15.5557
9480,1296.75
9481,240.105
9482,1175.32
9483,1263.23
9484,111.629
9485,919.13
9486,32.3324
9487,410.781
9488,25.201
9489,1291.38
9490,775.577
9491,254.365
9492,476.293
9493,64.615
9494,197.498
9495,38.0802
9496,961.629
9497,1284.26
9498,11.024
9499,1257.79
9500,1184.56
9501,914.399
9502,49.2196
9503,1333.33
9504,62.0854
9505,1498.32
9506,1139.71
9507,17.3673
9508,1158.39
9509,361.524
9510,143.627
9511,1400.22
9512,1112.46
9513,1234.85
9514,579.461
9515,516.846
9516,1317.67
9517,442.54
9518,755.709
9519,15.5697
9520,1413.45
9521,709.287
9522,184.11
9523,1374.07
9524,1493.55
9525,631.761
9526,831.262
9527,1185.52
9528,1332.34
9529,948.573
9530,965.838
9531,1321.63
9532,251.872
9533,4.86958
9534,19.2536
9535,1295.38
9536,271.2
9537,1512.26
9538,9.01416
9539,829.953
9540,851.063
9541,209.439
9542,1230.14
9543,1142.24
9544,1306.18
9545,1337.76
9546,38.1723
9547,1233.41
9548,1514.64
9549,116.355
9550,30.9923
9551,274.132
9552,1108.18
9553,40.0708
9554,738.157
9555,1159
9556,549.457
9557,1102.55
9558,57.482
9559,51.725
9560,557.565
9561,1233.28
9562,215.185
9563,1505.5
9564,116.93
9565,230.85
9566,1270.12
9567,804.257
9568,109.25
9569,1286.85
9570,524.669
9571,313.789
9572,1250.24
9573,1275.83
9574,1210.08
9575,63.6274
9576,1267.74
9577,49.9066
9578,1414.26
9579,295.623
9580,1075.49
9581,1240.23
9582,1280.22
9583,47.7999
9584,86.6325
9585,17.9317
9586,1282.78
9587,3.59249
9588,105.359
9589,149.62
9590,260.616
9591,544.267
9592,635.132
9593,1310.43
9594,235.238
9595,76.4523
9596,3.4105
9597,1533.81
9598,1355.64
9599,586.341
9600,1385.7
9601,200.65
9602,1353.01
9603,312.429
9604,1388.78
9605,0.285013
9606,921.893
9607,20.6151
9608,66.7492
9609,685.564
9610,28.7227
9611,848.687
9612,726.73
9613,555.729
9614,171.695
9615,7.9105
9616,415.033
9617,148.511
9618,165.557
9619,473.481
9620,36.7969
9621,1266.59
9622,17.7537
9623,1235.47
9624,693.768
9625,1440.09
9626,688.829
9627,1243.1
9628,1167.18
9629,534.988
9630,1498.37
9631,1247.08
9632,827.087
9633,878.365
9634,1050.41
9635,333.311
9636,1019.44
9637,304.724
9638,192.534
9639,1282.19
9640,1231.15
9641,1448.62
9642,1302.41
9643,1337.55
9644,1205.5
9645,386.847
9646,61.9914
9647,330.812
9648,1216.21
9649,599.237
9650,843.897
9651,441.946
9652,615.629
9653,8.63565
9654,233.391
9655,20.1304
9656,436.453
9657,1436.03
9658,47.6894
9659,1345.1
9660,1346.98
9661,1186.03
9662,500.097
9663,1116.74
9664,1243.07
9665,1133.05
9666,1234.81
9667,1062.51
9668,1341.29
9669,526.338
9670,1035.78
9671,1210.55
9672,416.68
9673,1317.23
9674,65.4686
9675,47.8738
9676,4.20792
9677,1280.96
9678,1257.09
9679,563.35
9680,619.111
9681,1230.14
9682,236.286
9683,1259.08
9684,949.306
9685,1243.53
